     18148.80     2.1665e+02    6.3484e-06    3.8091e-04    2.0950e-01    6.3484e-06    3.8091e-04    3.8091e-04
     18730.30     2.1665e+02    6.3457e-06    3.8091e-04    2.0950e-01    6.3457e-06    3.8091e-04    3.8091e-04
     19330.40     2.1665e+02    6.3430e-06    3.8092e-04    2.0950e-01    6.3430e-06    3.8092e-04    3.8092e-04
     19949.80     2.1665e+02    6.3402e-06    3.8092e-04    2.0950e-01    6.3402e-06    3.8092e-04    3.8092e-04
     20589.00     2.1665e+02    6.3373e-06    3.8093e-04    2.0950e-01    6.3373e-06    3.8093e-04    3.8093e-04
     21248.60     2.1665e+02    6.3344e-06    3.8093e-04    2.0950e-01    6.3344e-06    3.8093e-04    3.8093e-04
     21929.40     2.1665e+02    6.3313e-06    3.8093e-04    2.0950e-01    6.3313e-06    3.8093e-04    3.8093e-04
     22632.10     2.1665e+02    6.3281e-06    3.8094e-04    2.0950e-01    6.3281e-06    3.8094e-04    3.8094e-04
     23355.00     2.1795e+02    6.3248e-06    3.8094e-04    2.0950e-01    6.3248e-06    3.8094e-04    3.8094e-04
     24096.50     2.1925e+02    6.3215e-06    3.8095e-04    2.0950e-01    6.3215e-06    3.8095e-04    3.8095e-04
     24857.00     2.2055e+02    6.3181e-06    3.8095e-04    2.0950e-01    6.3181e-06    3.8095e-04    3.8095e-04
     25636.80     2.2185e+02    6.3145e-06    3.8095e-04    2.0950e-01    6.3145e-06    3.8095e-04    3.8095e-04
     26436.30     2.2315e+02    6.3109e-06    3.8096e-04    2.0950e-01    6.3109e-06    3.8096e-04    3.8096e-04
     27255.80     2.2445e+02    6.3072e-06    3.8096e-04    2.0950e-01    6.3072e-06    3.8096e-04    3.8096e-04
     28095.80     2.2575e+02    6.3034e-06    3.8097e-04    2.0950e-01    6.3034e-06    3.8097e-04    3.8097e-04
     28956.70     2.2705e+02    6.2996e-06    3.8097e-04    2.0950e-01    6.2996e-06    3.8097e-04    3.8097e-04
     29838.70     2.2835e+02    6.2956e-06    3.8098e-04    2.0950e-01    6.2956e-06    3.8098e-04    3.8098e-04
     30742.50     2.2965e+02    6.2915e-06    3.8098e-04    2.0950e-01    6.2915e-06    3.8098e-04    3.8098e-04
     31668.20     2.3095e+02    6.2873e-06    3.8099e-04    2.0950e-01    6.2873e-06    3.8099e-04    3.8099e-04
     32616.40     2.3225e+02    6.2830e-06    3.8099e-04    2.0950e-01    6.2830e-06    3.8099e-04    3.8099e-04
     33587.50     2.3355e+02    6.2786e-06    3.8100e-04    2.0950e-01    6.2786e-06    3.8100e-04    3.8100e-04
     34581.80     2.3485e+02    6.2742e-06    3.8101e-04    2.0950e-01    6.2742e-06    3.8101e-04    3.8101e-04
     35599.80     2.3615e+02    6.2696e-06    3.8101e-04    2.0950e-01    6.2696e-06    3.8101e-04    3.8101e-04
     36642.00     2.3745e+02    6.2649e-06    3.8102e-04    2.0950e-01    6.2649e-06    3.8102e-04    3.8102e-04
     37708.70     2.3875e+02    6.2600e-06    3.8102e-04    2.0950e-01    6.2600e-06    3.8102e-04    3.8102e-04
     38800.40     2.4005e+02    6.2551e-06    3.8103e-04    2.0950e-01    6.2551e-06    3.8103e-04    3.8103e-04
     39917.60     2.4135e+02    6.2501e-06    3.8104e-04    2.0950e-01    6.2501e-06    3.8104e-04    3.8104e-04
     41060.70     2.4265e+02    6.2449e-06    3.8104e-04    2.0950e-01    6.2449e-06    3.8104e-04    3.8104e-04
     42230.20     2.4395e+02    6.2396e-06    3.8105e-04    2.0950e-01    6.2396e-06    3.8105e-04    3.8105e-04
     43426.50     2.4525e+02    6.2342e-06    3.8106e-04    2.0950e-01    6.2342e-06    3.8106e-04    3.8106e-04
     44650.10     2.4655e+02    6.2287e-06    3.8106e-04    2.0950e-01    6.2287e-06    3.8106e-04    3.8106e-04
     45901.40     2.4785e+02    6.2230e-06    3.8107e-04    2.0950e-01    6.2230e-06    3.8107e-04    3.8107e-04
     47181.00     2.4915e+02    6.2173e-06    3.8108e-04    2.0950e-01    6.2173e-06    3.8108e-04    3.8108e-04
     48489.40     2.5045e+02    6.2114e-06    3.8109e-04    2.0950e-01    6.2114e-06    3.8109e-04    3.8109e-04
     49826.91     2.5175e+02    6.2053e-06    3.8109e-04    2.0950e-01    6.2053e-06    3.8109e-04    3.8109e-04
     51194.20     2.5305e+02    6.1991e-06    3.8110e-04    2.0950e-01    6.1991e-06    3.8110e-04    3.8110e-04
     52591.70     2.5435e+02    6.1928e-06    3.8111e-04    2.0950e-01    6.1928e-06    3.8111e-04    3.8111e-04
     54019.90     2.5565e+02    6.1864e-06    3.8112e-04    2.0950e-01    6.1864e-06    3.8112e-04    3.8112e-04
     55479.40     2.5695e+02    6.1798e-06    3.8113e-04    2.0950e-01    6.1798e-06    3.8113e-04    3.8113e-04
     56970.61     2.5825e+02    6.1731e-06    3.8114e-04    2.0950e-01    6.1731e-06    3.8114e-04    3.8114e-04
     58494.20     2.5955e+02    6.1662e-06    3.8114e-04    2.0950e-01    6.1662e-06    3.8114e-04    3.8114e-04
     60050.50     2.6085e+02    6.1591e-06    3.8115e-04    2.0950e-01    6.1591e-06    3.8115e-04    3.8115e-04
     61640.20     2.6215e+02    6.1520e-06    3.8116e-04    2.0950e-01    6.1520e-06    3.8116e-04    3.8116e-04
     63263.90     2.6345e+02    6.1446e-06    3.8117e-04    2.0950e-01    6.1446e-06    3.8117e-04    3.8117e-04
     64921.90     2.6475e+02    6.1372e-06    3.8118e-04    2.0950e-01    6.1372e-06    3.8118e-04    3.8118e-04
     66615.00     2.6605e+02    6.1295e-06    3.8119e-04    2.0950e-01    6.1295e-06    3.8119e-04    3.8119e-04
     68343.70     2.6735e+02    6.1217e-06    3.8120e-04    2.0950e-01    6.1217e-06    3.8120e-04    3.8120e-04
     70108.50     2.6865e+02    6.1137e-06    3.8121e-04    2.0950e-01    6.1137e-06    3.8121e-04    3.8121e-04
     71910.10     2.6995e+02    6.1056e-06    3.8122e-04    2.0950e-01    6.1056e-06    3.8122e-04    3.8122e-04
     73748.90     2.7125e+02    6.0973e-06    3.8123e-04    2.0950e-01    6.0973e-06    3.8123e-04    3.8123e-04
     75625.70     2.7255e+02    6.0888e-06    3.8124e-04    2.0950e-01    6.0888e-06    3.8124e-04    3.8124e-04
     77540.90     2.7385e+02    6.0802e-06    3.8125e-04    2.0950e-01    6.0802e-06    3.8125e-04    3.8125e-04
     79495.20     2.7515e+02    6.0713e-06    3.8127e-04    2.0950e-01    6.0713e-06    3.8127e-04    3.8127e-04
     81489.20     2.7645e+02    6.0623e-06    3.8128e-04    2.0950e-01    6.0623e-06    3.8128e-04    3.8128e-04
     83523.50     2.7775e+02    6.0532e-06    3.8129e-04    2.0950e-01    6.0532e-06    3.8129e-04    3.8129e-04
     85598.80     2.7905e+02    6.0438e-06    3.8130e-04    2.0950e-01    6.0438e-06    3.8130e-04    3.8130e-04
     87715.60     2.8035e+02    6.0342e-06    3.8131e-04    2.0950e-01    6.0342e-06    3.8131e-04    3.8131e-04
     89874.59     2.8165e+02    6.0245e-06    3.8133e-04    2.0950e-01    6.0245e-06    3.8133e-04    3.8133e-04
     92076.40     2.8295e+02    6.0145e-06    3.8134e-04    2.0950e-01    6.0145e-06    3.8134e-04    3.8134e-04
     94321.70     2.8425e+02    6.0044e-06    3.8135e-04    2.0950e-01    6.0044e-06    3.8135e-04    3.8135e-04
     96611.10     2.8555e+02    5.9941e-06    3.8136e-04    2.0950e-01    5.9941e-06    3.8136e-04    3.8136e-04
     98945.30     2.8685e+02    5.9835e-06    3.8138e-04    2.0950e-01    5.9835e-06    3.8138e-04    3.8138e-04
    101325.00     2.8815e+02    5.9728e-06    3.8139e-04    2.0950e-01    5.9728e-06    3.8139e-04    3.8139e-04
